budget,genres,id,production_companies,production_countries,release_date,revenue,title,vote_average
22000000,"[{""id"": 18, ""name"": ""Drama""}]",235260,"[{""name"": ""Hearst Entertainment Productions"", ""id"": 7483}, {""name"": ""LightWorkers Media"", ""id"": 23920}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/28/2014,67800064,Son of God,5.9
22000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",277,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Laurinfilm"", ""id"": 7733}, {""name"": ""Subterranean Productions LLC"", ""id"": 7734}, {""name"": ""Subterranean Productions UK Ltd."", ""id"": 7735}, {""name"": ""Underworld Produktions GmbH"", ""id"": 7736}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/19/2003,95708457,Underworld,6.6
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",8999,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Patalex V Productions Limited"", ""id"": 23635}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/11/2005,57479076,Derailed,6.1
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",11323,"[{""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Groundswell Productions"", ""id"": 4205}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Jaffe / Braunstein Enterprise"", ""id"": 6822}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/18/2009,35424826,The Informant!,6
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10445,"[{""name"": ""Shadowlands Productions"", ""id"": 5553}, {""name"": ""Savoy Pictures"", ""id"": 11308}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",12/25/1993,0,Shadowlands,6.8
22000000,"[{""id"": 35, ""name"": ""Comedy""}]",11453,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Out of the Blue... Entertainment"", ""id"": 879}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/6/2005,22400154,Deuce Bigalow: European Gigolo,4.7
26000000,"[{""id"": 35, ""name"": ""Comedy""}]",146239,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/10/2013,51164106,Delivery Man,6.2
0,"[{""id"": 53, ""name"": ""Thriller""}]",205588,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Anton Capital Entertainment (ACE)"", ""id"": 20664}, {""name"": ""The Ink Factory"", ""id"": 28275}, {""name"": ""Potboiler Productions"", ""id"": 36615}, {""name"": ""Amazon Prime Instant Video"", ""id"": 58773}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/5/2016,9930095,Our Kind of Traitor,6
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",10878,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/9/2001,19351569,Saving Silverman,5.4
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",82650,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/2/2012,77112176,Diary of a Wimpy Kid: Dog Days,6
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",10279,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/2/1999,0,Summer of Sam,6.3
22000000,"[{""id"": 35, ""name"": ""Comedy""}]",2294,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""View Askew Productions"", ""id"": 16934}, {""name"": ""Miramax"", ""id"": 53009}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/22/2001,33788161,Jay and Silent Bob Strike Back,6.4
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2176,"[{""name"": ""Original Film"", ""id"": 333}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/14/2001,23619609,The Glass House,5.4
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",270487,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/5/2016,63647656,"Hail, Caesar!",5.7
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",19366,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Riverdale Productions"", ""id"": 24851}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/6/2001,0,Josie and the Pussycats,5.3
22000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",204082,"[{""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Open Road Films"", ""id"": 10427}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/27/2013,43058898,Homefront,6.4
22000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 27, ""name"": ""Horror""}]",24100,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/27/2000,13555988,The Little Vampire,6.1
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1599,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Qwerty Films"", ""id"": 892}, {""name"": ""N1 European Film Produktions GmbH & Co. KG"", ""id"": 8874}, {""name"": ""Kanzeon"", ""id"": 23488}, {""name"": ""Huckabee's"", ""id"": 23489}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/10/2004,0,I Heart Huckabees,6.2
22000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",5550,"[{""name"": ""Orion Pictures"", ""id"": 41}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/17/1993,10696210,RoboCop 3,4.2
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",30379,"[{""name"": ""Infinity Omnimedia"", ""id"": 5044}, {""name"": ""TBN Films"", ""id"": 5045}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/7/2001,0,Megiddo: The Omega Code 2,3.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",42586,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Geoffrey Productions"", ""id"": 15152}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/1970,0,Darling Lili,4.9
70000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",17709,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Joseph M. Singer Entertainment"", ""id"": 1301}, {""name"": ""Davis Entertainment"", ""id"": 1302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/27/1999,0,Dudley Do-Right,3.8
25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",287948,"[{""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",9/3/2015,72629670,The Transporter Refueled,5.2
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7548,"[{""name"": ""First Choice Films"", ""id"": 2267}, {""name"": ""Isle of Man Film"", ""id"": 2268}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/16/2004,0,The Libertine,5.9
21000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",9075,"[{""name"": ""CoBo Fund"", ""id"": 234}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Motel Films"", ""id"": 865}, {""name"": ""Motion Investment Group"", ""id"": 1991}, {""name"": ""Egoli Tossell Film AG"", ""id"": 2254}, {""name"": ""Filmf\u00f6rderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Nederlands Fonds voor de Film"", ""id"": 4508}, {""name"": ""Medienboard Berlin-Brandenburg"", ""id"": 7307}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Le Tax Shelter du Gouvernement F\u00e9d\u00e9ral de Belgique"", ""id"": 11921}, {""name"": ""Fu Works"", ""id"": 12046}, {""name"": ""Hector BV"", ""id"": 16618}, {""name"": ""Media Programme of the European Community"", ""id"": 21972}, {""name"": ""Euroimages Fund of the Council of Europe"", ""id"": 23192}, {""name"": ""VIP 4 Medienfonds"", ""id"": 23238}, {""name"": ""ContentFilm International"", ""id"": 25487}, {""name"": ""Clockwork Pictures"", ""id"": 25488}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/1/2006,26193068,Black Book,7.2
22000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 10402, ""name"": ""Music""}]",11661,"[{""name"": ""Senator Film Produktion"", ""id"": 191}, {""name"": ""Media Pro Pictures"", ""id"": 3244}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Nord-Ouest Productions"", ""id"": 4176}, {""name"": ""The Bureau"", ""id"": 10441}, {""name"": ""Art\u00e9mis Productions"", ""id"": 11773}, {""name"": ""Les Productions de la Gu\u00e9ville"", ""id"": 17873}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/9/2005,17709155,Joyeux Noël,7.2
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",109513,"[{""name"": ""Primate Pictures"", ""id"": 10424}, {""name"": ""Kim and Jim Productions"", ""id"": 10425}, {""name"": ""Panay Films"", ""id"": 10426}, {""name"": ""Exclusive Media Group"", ""id"": 11448}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/22/2012,14400000,Hit & Run,5.5
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",12085,"[{""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""verture Films"", ""id"": 52046}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/17/2008,0,Mad Money,5.9
22000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",204922,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Filmgate Films"", ""id"": 18230}, {""name"": ""Clarius Entertainment"", ""id"": 36991}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/3/2014,15447154,Before I Go to Sleep,6.2
22000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",38985,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Film Properties International N.V."", ""id"": 10956}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/24/1977,12000000,Sorcerer,7.4
22000000,"[{""id"": 18, ""name"": ""Drama""}]",44113,"[{""name"": ""Stone Productions"", ""id"": 6572}, {""name"": ""Mimran Schur Pictures"", ""id"": 6573}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/7/2010,9479718,Stone,5.2
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",21494,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1/31/2007,0,Moliere,6.7
22000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",164457,"[{""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Energy Entertainment"", ""id"": 18617}, {""name"": ""Red Granite Pictures"", ""id"": 19177}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/6/2013,15400000,Out of the Furnace,6.5
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}]",4566,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Section Eight Productions"", ""id"": 14315}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/28/2007,92991835,Michael Clayton,6.5
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",17795,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Storyline Entertainment"", ""id"": 8797}, {""name"": ""Peters Entertainment"", ""id"": 16774}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/20/1996,0,My Fellow Americans,6.3
21500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",1073,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Arlington Road Productions Corporation"", ""id"": 22512}, {""name"": ""Gorai / Samuelson Productions"", ""id"": 22513}, {""name"": ""Samuelson Productions"", ""id"": 22514}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/19/1999,0,Arlington Road,7
22000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",153158,"[{""name"": ""100 Bares"", ""id"": 5517}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""Televisi\u00f3n Federal (Telefe)"", ""id"": 21915}, {""name"": ""369 Productions"", ""id"": 22128}, {""name"": ""Catmandu Branded Entertainment"", ""id"": 22130}, {""name"": ""JEMPSA"", ""id"": 22133}, {""name"": ""Plural - Jempsa"", ""id"": 22134}, {""name"": ""Prana Animation Studios"", ""id"": 22135}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",7/18/2013,24000000,Underdogs,6
17000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",81836,"[{""name"": ""Gravier Productions"", ""id"": 1824}, {""name"": ""Medusa Film"", ""id"": 6246}, {""name"": ""Mediapro"", ""id"": 12010}, {""name"": ""Perdido Productions"", ""id"": 12966}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/20/2012,73244881,To Rome with Love,5.6
18000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",10724,"[{""name"": ""Malpaso Productions"", ""id"": 171}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/13/1982,70687344,Firefox,5.5
21000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",9473,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Comedy Central"", ""id"": 1538}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Comedy Central Films"", ""id"": 7480}, {""name"": ""Comedy Partners"", ""id"": 45852}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/30/1999,0,"South Park: Bigger, Longer & Uncut",7.1
9000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2196,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Parabolic Pictures"", ""id"": 1012}, {""name"": ""Stable Way Entertainment"", ""id"": 1013}, {""name"": ""Target Media Entertainment"", ""id"": 1014}, {""name"": ""VIP 2 Medienfonds"", ""id"": 3801}, {""name"": ""VIP 1 Medienfonds"", ""id"": 10760}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2/9/2007,46,Death at a Funeral,6.9
21000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1499,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Golden Harvest Pictures"", ""id"": 969}, {""name"": ""Clearwater Holdings Limited"", ""id"": 53677}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/17/1993,42000000,Teenage Mutant Ninja Turtles III,5.1
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",20857,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""GHS Productions KG"", ""id"": 3858}, {""name"": ""Munich Film Partners & Company (MFP) GHS Productions"", ""id"": 3859}, {""name"": ""Nides/McCormick Productions"", ""id"": 3860}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/14/2001,40222729,Hardball,6.3
21000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82693,"[{""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/8/2012,205738714,Silver Linings Playbook,6.9
21000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1646,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Kernos Filmproduktionsgesellschaft & Company"", ""id"": 20396}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/5/2007,41170784,Freedom Writers,7.5
0,"[{""id"": 18, ""name"": ""Drama""}]",44944,"[{""name"": ""Lions Gate Films"", ""id"": 35}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/5/2010,37000000,For Colored Girls,7
21000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",4108,"[{""name"": ""TF1 Films Productions"", ""id"": 356}, {""name"": ""Current Entertainment"", ""id"": 972}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",10/2/2002,43928932,The Transporter,6.6
